SR_VILLAGE,ROUND_NO,SCHEDULE_NO,SAMPLE,SECTOR,STATE_REGION,DISTRICT_CD,STRATUM_NO,SUB_STRAT_NO,SUB_ROUND_NO,SUB_SAMPLE_NO,FOD,HG_SB_NO,SSS_NO,SAMPLE_HH_NO,SR_NO_INFORMANT,RESPONSE_CODE,SURVEY_CD,REASON_CD,SRL_NO,ELE_NO,BLK,ROUND,ID_KEY
34305,71,252,2,1,273,1,1,3,1,1,0,2,2,1,1,1,2,2,1,1,1,71,966587
34305,71,252,2,1,273,1,1,3,1,1,0,2,2,2,1,1,1,,1,1,1,71,966588
34307,71,252,2,1,273,2,2,1,1,1,0,1,3,2,2,4,1,,1,1,1,71,966581
34305,71,252,2,1,273,1,1,3,1,1,0,2,3,1,1,1,1,,1,1,1,71,966589
43516,71,252,2,,,,,,,,0,1,1,1,1,1,1,,1,1,1,71,966600
43516,71,252,2,,,,,,,,0,1,1,2,1,1,1,,1,1,1,71,966601
43516,71,252,2,,,,,,,,0,1,2,2,1,1,1,,1,1,1,71,966603
43516,71,252,2,,,,,,,,0,1,2,3,5,1,1,,1,1,1,71,966604
43516,71,252,2,,,,,,,,0,1,2,4,2,1,1,,1,1,1,71,966605
43516,71,252,2,,,,,,,,0,1,3,1,1,1,2,2,1,1,1,71,966606
43516,71,252,2,,,,,,,,0,1,3,2,3,1,1,,1,1,1,71,966607
43517,71,252,2,,,,,,,,0,1,1,1,1,1,1,,1,1,1,71,966608
43517,71,252,2,,,,,,,,0,1,1,2,3,1,1,,1,1,1,71,966609
34420,71,252,2,1,272,26,26,4,1,2,0,1,3,1,1,1,1,,1,1,1,71,966777
43904,71,252,2,2,271,22,63,30,2,2,0,2,3,1,1,1,1,,1,1,1,71,965446
43626,71,252,2,2,271,22,63,15,1,1,0,1,3,1,2,1,1,,1,1,1,71,965462
34501,71,252,2,1,275,7,7,1,2,2,0,1,3,1,1,1,1,,1,1,1,71,968178
34503,71,252,2,1,275,7,7,3,2,2,0,2,3,1,4,1,1,,1,1,1,71,968180
34503,71,252,2,1,275,7,7,3,2,2,0,2,2,1,1,1,1,,1,1,1,71,968181
34503,71,252,2,1,275,7,7,3,2,2,0,1,1,1,1,1,1,1,1,1,1,71,968182
34503,71,252,2,1,275,7,7,3,2,2,0,1,2,1,1,1,1,1,1,1,1,71,968183
34503,71,252,2,1,275,7,7,3,2,2,0,1,2,2,2,1,1,,1,1,1,71,968184
34503,71,252,2,1,275,7,7,3,2,2,0,1,3,1,3,1,1,,1,1,1,71,968185
34503,71,252,2,1,275,7,7,3,2,2,0,2,2,2,1,1,1,,1,1,1,71,968187
34360,71,252,2,1,275,14,14,3,1,2,0,1,2,3,3,1,1,,1,1,1,71,968198
34360,71,252,2,1,275,14,14,3,1,2,0,1,2,4,1,1,1,,1,1,1,71,968199
34360,71,252,2,1,275,14,14,3,1,2,0,1,3,1,2,1,1,,1,1,1,71,968200
34360,71,252,2,1,275,14,14,3,1,2,0,1,3,2,1,1,1,,1,1,1,71,968201
43780,71,252,2,2,275,7,41,1,2,2,0,1,1,1,2,1,1,,1,1,1,71,968202
43780,71,252,2,2,275,7,41,1,2,2,0,1,1,2,4,1,1,,1,1,1,71,968203
43780,71,252,2,2,275,7,41,1,2,2,0,1,2,1,2,1,1,,1,1,1,71,968204
43780,71,252,2,2,275,7,41,1,2,2,0,1,2,2,2,1,1,,1,1,1,71,968205
43780,71,252,2,2,275,7,41,1,2,2,0,1,2,3,3,1,1,,1,1,1,71,968206
43780,71,252,2,2,275,7,41,1,2,2,0,1,2,4,2,1,1,,1,1,1,71,968207
34533,71,252,2,1,275,14,14,6,2,2,0,2,2,1,3,1,1,,1,1,1,71,968346
34533,71,252,2,1,275,14,14,6,2,2,0,2,1,1,3,1,1,,1,1,1,71,968345
34533,71,252,2,1,275,14,14,6,2,2,0,2,2,2,2,1,1,,1,1,1,71,968347
34533,71,252,2,1,275,14,14,6,2,2,0,2,3,1,2,1,1,,1,1,1,71,968348
34495,71,252,2,1,275,5,5,1,2,2,0,1,1,1,4,1,1,,1,1,1,71,968349
34495,71,252,2,1,275,5,5,1,2,2,0,1,3,1,2,1,1,,1,1,1,71,968351
34495,71,252,2,1,275,5,5,1,2,2,0,1,3,2,1,1,1,,1,1,1,71,968352
34495,71,252,2,1,275,5,5,1,2,2,0,1,2,1,3,1,1,,1,1,1,71,968353
34495,71,252,2,1,275,5,5,1,2,2,0,1,2,2,1,1,1,,1,1,1,71,968354
34529,71,252,2,1,275,14,14,2,2,2,0,1,2,3,9,1,1,,1,1,1,71,968355
34529,71,252,2,1,275,14,14,2,2,2,0,1,2,4,1,1,1,,1,1,1,71,968356
34529,71,252,2,1,275,14,14,2,2,2,0,1,3,1,1,1,1,,1,1,1,71,968357
34529,71,252,2,1,275,14,14,2,2,2,0,1,3,2,1,1,1,,1,1,1,71,968358
43710,71,252,2,2,275,5,5,1,2,1,0,1,1,1,1,1,1,,1,1,1,71,968359
43710,71,252,2,2,275,5,5,1,2,1,0,1,1,2,2,1,1,,1,1,1,71,968360
43710,71,252,2,2,275,5,5,1,2,1,0,1,2,1,2,1,1,,1,1,1,71,968361
43710,71,252,2,2,275,5,5,1,2,1,0,1,2,2,1,1,1,,1,1,1,71,968362
43710,71,252,2,2,275,5,5,1,2,1,0,1,2,3,2,1,1,,1,1,1,71,968363
43710,71,252,2,2,275,5,5,1,2,1,0,1,2,4,2,1,1,,1,1,1,71,968364
34363,71,252,2,1,275,14,14,6,1,1,0,1,2,2,2,1,1,,1,1,1,71,968396
34363,71,252,2,1,275,14,14,6,1,1,0,1,3,1,1,1,1,,1,1,1,71,968397
34363,71,252,2,1,275,14,14,6,1,1,0,2,1,1,1,1,1,,1,1,1,71,968398
34363,71,252,2,1,275,14,14,6,1,1,0,2,2,1,6,1,1,,1,1,1,71,968399
34363,71,252,2,1,275,14,14,6,1,1,0,2,2,2,1,1,1,,1,1,1,71,968400
34529,71,252,2,1,275,14,14,2,2,2,0,1,1,1,2,1,1,,1,1,1,71,968401
34529,71,252,2,1,275,14,14,2,2,2,0,1,1,2,3,1,1,,1,1,1,71,968402
34529,71,252,2,1,275,14,14,2,2,2,0,1,2,1,2,1,1,,1,1,1,71,968403
34529,71,252,2,1,275,14,14,2,2,2,0,1,2,2,1,1,1,,1,1,1,71,968404
34494,71,252,2,1,275,4,4,6,2,1,0,2,2,1,1,1,1,,1,1,1,71,968406
34494,71,252,2,1,275,4,4,6,2,1,0,2,2,2,1,1,1,,1,1,1,71,968407
34494,71,252,2,1,275,4,4,6,2,1,0,2,3,1,2,1,1,,1,1,1,71,968408
43474,71,252,2,2,275,14,14,1,1,1,0,1,2,1,2,1,1,,1,1,1,71,968409
43474,71,252,2,2,275,14,14,1,1,1,0,1,2,2,1,1,1,,1,1,1,71,968410
43474,71,252,2,2,275,14,14,1,1,1,0,1,2,3,1,1,1,,1,1,1,71,968411
43474,71,252,2,2,275,14,14,1,1,1,0,1,2,4,2,1,1,,1,1,1,71,968412
43474,71,252,2,2,275,14,14,1,1,1,0,1,2,5,1,1,1,,1,1,1,71,968413
43474,71,252,2,2,275,14,14,1,1,1,0,1,2,6,1,1,1,,1,1,1,71,968414
43864,71,252,2,2,271,22,63,3,2,2,0,1,2,3,4,1,1,,1,1,1,71,964387
43864,71,252,2,2,271,22,63,3,2,2,0,1,2,4,2,1,1,,1,1,1,71,964388
43864,71,252,2,2,271,22,63,3,2,2,0,1,2,5,2,1,1,,1,1,1,71,964389
43864,71,252,2,2,271,22,63,3,2,2,0,1,2,6,1,1,1,,1,1,1,71,964390
43864,71,252,2,2,271,22,63,3,2,2,0,1,3,1,2,1,2,2,1,1,1,71,964391
43864,71,252,2,2,271,22,63,3,2,2,0,1,3,2,1,1,1,,1,1,1,71,964392
43605,71,252,2,2,271,22,63,1,1,2,0,1,1,1,1,1,1,,1,1,1,71,964393
43605,71,252,2,2,271,22,63,1,1,2,0,1,1,2,2,1,1,,1,1,1,71,964394
43605,71,252,2,2,271,22,63,1,1,2,0,1,2,1,2,1,1,,1,1,1,71,964395
43605,71,252,2,2,271,22,63,1,1,2,0,1,2,2,1,1,1,,1,1,1,71,964396
43625,71,252,2,2,271,22,63,14,1,1,0,1,3,1,1,1,1,,1,1,1,71,964465
43625,71,252,2,2,271,22,63,14,1,1,0,1,3,2,1,1,1,,1,1,1,71,964466
43608,71,252,2,2,271,22,63,3,1,1,0,1,1,1,2,1,1,,1,1,1,71,964467
43608,71,252,2,2,271,22,63,3,1,1,0,1,1,2,2,1,1,,1,1,1,71,964468
43608,71,252,2,2,271,22,63,3,1,1,0,1,2,1,2,1,1,,1,1,1,71,964469
43608,71,252,2,2,271,22,63,3,1,1,0,1,2,2,1,1,1,,1,1,1,71,964470
43608,71,252,2,2,271,22,63,3,1,1,0,1,2,3,1,1,1,,1,1,1,71,964471
43608,71,252,2,2,271,22,63,3,1,1,0,1,2,4,2,1,1,,1,1,1,71,964472
43608,71,252,2,2,271,22,63,3,1,1,0,1,3,1,1,1,1,,1,1,1,71,964473
43608,71,252,2,2,271,22,63,3,1,1,0,1,3,2,2,1,1,,1,1,1,71,964474
43906,71,252,2,2,271,22,63,32,2,2,0,1,3,1,2,1,2,2,1,1,1,71,965215
34310,71,252,2,,,,,,,,0,1,2,1,2,1,1,,1,1,1,71,967713
34524,71,252,2,1,276,13,13,2,2,1,0,1,2,2,1,1,1,,1,1,1,71,969288
43721,71,252,2,2,275,9,9,3,2,1,0,1,1,1,1,1,1,,1,1,1,71,969408
34501,71,252,2,1,275,7,7,1,2,2,0,1,3,2,1,1,1,,1,1,1,71,968179
34494,71,252,2,1,275,4,4,6,2,1,0,2,1,1,1,1,1,,1,1,1,71,968405
43718,71,252,2,2,275,9,9,1,2,1,0,1,2,3,3,1,1,,1,1,1,71,969011
34342,71,252,2,1,275,9,9,4,1,2,0,1,2,2,2,1,1,,1,1,1,71,969091
43470,71,252,2,2,276,12,12,1,1,2,0,1,2,3,1,1,1,,1,1,1,71,969123
43538,71,252,2,2,275,9,45,5,1,2,0,1,2,3,2,1,2,2,1,1,1,71,969223
43640,71,252,2,2,271,22,63,24,1,1,0,1,2,1,1,1,2,2,1,1,1,71,965018
43640,71,252,2,2,271,22,63,24,1,1,0,1,2,2,2,1,1,,1,1,1,71,965019
43640,71,252,2,2,271,22,63,24,1,1,0,1,2,3,1,1,1,,1,1,1,71,965020
43640,71,252,2,2,271,22,63,24,1,1,0,1,2,4,1,1,1,,1,1,1,71,965021
43640,71,252,2,2,271,22,63,24,1,1,0,1,3,1,1,1,1,,1,1,1,71,965022
43640,71,252,2,2,271,22,63,24,1,1,0,1,3,2,1,1,1,,1,1,1,71,965023
43871,71,252,2,2,271,22,63,8,2,1,0,1,1,1,2,1,1,,1,1,1,71,965024
43871,71,252,2,2,271,22,63,8,2,1,0,1,1,2,2,1,1,,1,1,1,71,965025
43650,71,252,2,2,271,22,63,31,1,2,0,1,2,2,1,1,1,,1,1,1,71,965127
34628,71,252,2,1,271,33,33,1,2,1,0,1,2,1,1,1,1,,1,1,1,71,973700
34628,71,252,2,1,271,33,33,1,2,1,0,1,2,2,1,1,1,,1,1,1,71,973701
34628,71,252,2,1,271,33,33,1,2,1,0,1,2,3,2,1,1,,1,1,1,71,973702
34628,71,252,2,1,271,33,33,1,2,1,0,1,2,4,1,1,1,,1,1,1,71,973703
34628,71,252,2,1,271,33,33,1,2,1,0,1,3,1,1,1,1,,1,1,1,71,973704
34628,71,252,2,1,271,33,33,1,2,1,0,1,3,2,1,1,1,,1,1,1,71,973705
43766,71,252,2,2,271,33,33,1,2,2,0,1,1,1,2,1,1,,1,1,1,71,973706
43766,71,252,2,2,271,33,33,1,2,2,0,1,1,2,2,1,1,,1,1,1,71,973707
43766,71,252,2,2,271,33,33,1,2,2,0,1,2,1,1,2,2,2,1,1,1,71,973708
43766,71,252,2,2,271,33,33,1,2,2,0,1,2,2,2,1,2,2,1,1,1,71,973709
43836,71,252,2,2,271,21,57,3,2,2,0,1,2,3,1,1,1,,1,1,1,71,973710
43836,71,252,2,2,271,21,57,3,2,2,0,1,3,1,1,1,1,,1,1,1,71,973712
43836,71,252,2,2,271,21,57,3,2,2,0,1,3,2,1,1,2,2,1,1,1,71,973713
43571,71,252,2,2,271,21,55,1,1,1,0,1,1,1,2,1,1,,1,1,1,71,973714
43571,71,252,2,2,271,21,55,1,1,1,0,1,1,2,1,1,1,,1,1,1,71,973715
43571,71,252,2,2,271,21,55,1,1,1,0,1,2,1,1,1,2,2,1,1,1,71,973716
43571,71,252,2,2,271,21,55,1,1,1,0,1,2,2,4,1,1,,1,1,1,71,973717
43571,71,252,2,2,271,21,55,1,1,1,0,1,2,3,1,1,2,2,1,1,1,71,973718
43571,71,252,2,2,271,21,55,1,1,1,0,1,2,4,3,1,1,,1,1,1,71,973719
43582,71,252,2,2,271,21,57,4,1,2,0,1,2,3,3,1,1,,1,1,1,71,973740
43582,71,252,2,2,271,21,57,4,1,2,0,1,2,4,1,1,1,,1,1,1,71,973741
43853,71,252,2,2,271,21,60,1,2,1,0,1,2,1,2,1,1,,1,1,1,71,973771
43582,71,252,2,2,271,21,57,4,1,2,0,1,3,1,1,1,1,,1,1,1,71,973742
43582,71,252,2,2,271,21,57,4,1,2,0,1,3,2,1,1,2,2,1,1,1,71,973743
43572,71,252,2,2,271,21,55,1,1,2,0,1,1,1,1,1,1,,1,1,1,71,973744
43572,71,252,2,2,271,21,55,1,1,2,0,1,3,2,2,1,2,2,1,1,1,71,973745
43572,71,252,2,2,271,21,55,1,1,2,0,1,3,1,1,1,1,,1,1,1,71,973746
43572,71,252,2,2,271,21,55,1,1,2,0,1,2,2,1,1,1,,1,1,1,71,973747
43572,71,252,2,2,271,21,55,1,1,2,0,1,2,4,1,1,1,,1,1,1,71,973748
43839,71,252,2,2,271,21,57,5,2,2,0,1,1,1,3,1,1,,1,1,1,71,973750
43839,71,252,2,2,271,21,57,5,2,2,0,1,1,2,2,1,1,,1,1,1,71,973751
43839,71,252,2,2,271,21,57,5,2,2,0,1,2,1,2,1,1,,1,1,1,71,973752
43839,71,252,2,2,271,21,57,5,2,2,0,1,2,2,3,1,1,,1,1,1,71,973753
43839,71,252,2,2,271,21,57,5,2,2,0,1,2,3,2,1,1,,1,1,1,71,973754
43839,71,252,2,2,271,21,57,5,2,2,0,1,2,4,2,1,2,2,1,1,1,71,973755
43839,71,252,2,2,271,21,57,5,2,2,0,1,3,1,3,1,2,2,1,1,1,71,973756
43839,71,252,2,2,271,21,57,5,2,2,0,1,3,2,1,1,2,2,1,1,1,71,973757
43590,71,252,2,2,271,21,58,3,1,2,0,1,1,1,,1,1,,1,1,1,71,973758
43590,71,252,2,2,271,21,58,3,1,2,0,1,1,2,,3,1,,1,1,1,71,973759
43853,71,252,2,2,271,21,60,1,2,1,0,1,1,1,1,1,1,,1,1,1,71,973770
43853,71,252,2,2,271,21,60,1,2,1,0,1,2,2,2,1,1,,1,1,1,71,973772
43853,71,252,2,2,271,21,60,1,2,1,0,1,3,1,1,1,1,,1,1,1,71,973773
43853,71,252,2,2,271,21,60,1,2,1,0,2,1,1,2,1,1,,1,1,1,71,973774
43853,71,252,2,2,271,21,60,1,2,1,0,2,2,1,2,1,2,2,1,1,1,71,973775
43853,71,252,2,2,271,21,60,1,2,1,0,2,2,2,2,1,1,,1,1,1,71,973776
43853,71,252,2,2,271,21,60,1,2,1,0,2,3,1,2,1,1,,1,1,1,71,973777
43842,71,252,2,2,271,21,58,1,2,2,0,1,1,1,1,1,1,,1,1,1,71,973778
43841,71,252,2,2,271,21,58,1,2,1,0,1,1,2,3,1,1,,1,1,1,71,973780
43841,71,252,2,2,271,21,58,1,2,1,0,1,2,1,1,1,1,,1,1,1,71,973781
43841,71,252,2,2,271,21,58,1,2,1,0,1,2,2,2,1,2,2,1,1,1,71,973782
43841,71,252,2,2,271,21,58,1,2,1,0,1,2,3,1,1,1,,1,1,1,71,973783
43841,71,252,2,2,271,21,58,1,2,1,0,1,2,4,2,1,2,2,1,1,1,71,973784
43841,71,252,2,2,271,21,58,1,2,1,0,1,3,1,2,1,2,2,1,1,1,71,973785
43841,71,252,2,2,271,21,58,1,2,1,0,1,3,2,2,1,1,,1,1,1,71,973786
34574,71,252,2,1,271,24,24,1,2,1,0,1,2,2,2,2,1,,1,1,1,71,973787
34574,71,252,2,1,271,24,24,1,2,1,0,1,1,1,1,2,1,,1,1,1,71,973788
34574,71,252,2,1,271,24,24,1,2,1,0,1,1,2,3,1,1,,1,1,1,71,973789
34574,71,252,2,1,271,24,24,1,2,1,0,1,2,1,1,4,1,,1,1,1,71,973790
34574,71,252,2,1,271,24,24,1,2,1,0,1,2,3,3,2,2,9,1,1,1,71,973792
34574,71,252,2,1,271,24,24,1,2,1,0,1,2,4,3,1,2,2,1,1,1,71,973793
34574,71,252,2,1,271,24,24,1,2,1,0,1,3,2,1,4,1,,1,1,1,71,973794
34574,71,252,2,1,271,24,24,1,2,1,0,1,3,1,1,2,2,2,1,1,1,71,973795
43574,71,252,2,2,271,21,56,1,1,1,0,1,2,3,1,2,2,9,1,1,1,71,973830
43574,71,252,2,2,271,21,56,1,1,1,0,1,2,4,1,4,2,3,1,1,1,71,973831
43574,71,252,2,2,271,21,56,1,1,1,0,1,3,1,1,4,1,,1,1,1,71,973832
43574,71,252,2,2,271,21,56,1,1,1,0,1,3,2,1,4,1,,1,1,1,71,973833
34408,71,252,2,1,271,24,24,5,1,2,0,1,2,1,2,1,1,,1,1,1,71,973834
34408,71,252,2,1,271,24,24,5,1,2,0,1,2,2,1,1,1,,1,1,1,71,973835
34408,71,252,2,1,271,24,24,5,1,2,0,1,3,1,1,1,2,2,1,1,1,71,973836
34408,71,252,2,1,271,24,24,5,1,2,0,2,1,1,1,1,1,,1,1,1,71,973837
34408,71,252,2,1,271,24,24,5,1,2,0,2,2,1,2,1,1,,1,1,1,71,973839
43510,71,252,2,2,271,32,32,1,1,2,0,1,1,1,2,2,1,,1,1,1,71,973850
43510,71,252,2,2,271,32,32,1,1,2,0,1,1,2,4,1,1,,1,1,1,71,973851
43510,71,252,2,2,271,32,32,1,1,2,0,1,2,1,2,1,1,,1,1,1,71,973852
43510,71,252,2,2,271,32,32,1,1,2,0,1,2,2,3,1,1,,1,1,1,71,973853
43510,71,252,2,2,271,32,32,1,1,2,0,1,2,3,1,1,2,1,1,1,1,71,973854
43510,71,252,2,2,271,32,32,1,1,2,0,1,2,4,1,1,1,,1,1,1,71,973855
43510,71,252,2,2,271,32,32,1,1,2,0,1,3,1,1,1,1,,1,1,1,71,973856
43510,71,252,2,2,271,32,32,1,1,2,0,1,3,2,1,1,1,,1,1,1,71,973857
43837,71,252,2,2,271,21,57,4,2,1,0,1,1,1,2,1,1,,1,1,1,71,973858
43837,71,252,2,2,271,21,57,4,2,1,0,1,1,2,2,1,1,,1,1,1,71,973859
43600,71,252,2,2,271,21,60,2,1,2,0,1,2,1,1,1,2,3,1,1,1,71,973880
43600,71,252,2,2,271,21,60,2,1,2,0,1,2,2,5,1,1,,1,1,1,71,973881
43600,71,252,2,2,271,21,60,2,1,2,0,1,2,3,2,1,1,,1,1,1,71,973882
43600,71,252,2,2,271,21,60,2,1,2,0,1,3,1,1,1,2,1,1,1,1,71,973883
43600,71,252,2,2,271,21,60,2,1,2,0,1,3,2,1,1,1,,1,1,1,71,973884
43648,71,252,2,2,271,22,63,30,1,1,0,1,2,2,1,1,1,,1,1,1,71,964498
43648,71,252,2,2,271,22,63,30,1,1,0,1,2,3,2,1,1,,1,1,1,71,964499
43648,71,252,2,2,271,22,63,30,1,1,0,1,2,1,1,1,1,,1,1,1,71,964497
43648,71,252,2,2,271,22,63,30,1,1,0,1,2,4,1,1,1,,1,1,1,71,964500
43648,71,252,2,2,271,22,63,30,1,1,0,1,3,1,1,1,2,2,1,1,1,71,964501
43648,71,252,2,2,271,22,63,30,1,1,0,1,3,2,2,1,2,2,1,1,1,71,964502
43625,71,252,2,2,271,22,63,14,1,1,0,1,2,1,1,1,1,,1,1,1,71,964503
43625,71,252,2,2,271,22,63,14,1,1,0,1,2,2,4,1,1,,1,1,1,71,964504
43625,71,252,2,2,271,22,63,14,1,1,0,1,2,3,4,1,1,,1,1,1,71,964505
43625,71,252,2,2,271,22,63,14,1,1,0,2,1,1,1,1,1,,1,1,1,71,964506
34420,71,252,2,1,272,26,26,4,1,2,0,2,3,1,1,1,1,,1,1,1,71,966778
43933,71,252,2,2,272,26,68,1,2,1,0,1,2,2,1,1,1,,1,1,1,71,966779
43933,71,252,2,2,272,26,68,1,2,1,0,1,2,3,2,1,1,,1,1,1,71,966780
43933,71,252,2,2,272,26,68,1,2,1,0,1,3,2,1,1,1,,1,1,1,71,966781
43933,71,252,2,2,272,26,68,1,2,1,0,1,1,2,5,1,1,,1,1,1,71,966782
43933,71,252,2,2,272,26,68,1,2,1,0,1,1,1,3,1,1,,1,1,1,71,966783
43933,71,252,2,2,272,26,68,1,2,1,0,1,2,4,4,1,2,2,1,1,1,71,966784
43933,71,252,2,2,272,26,68,1,2,1,0,1,3,1,1,1,1,,1,1,1,71,966785
43933,71,252,2,2,272,26,68,1,2,1,0,1,2,1,1,1,1,,1,1,1,71,966786
34484,71,252,2,1,273,3,3,3,2,1,0,2,2,2,1,1,2,1,1,1,1,71,966797
43519,71,252,2,2,273,3,38,1,1,2,0,1,3,2,1,1,1,,1,1,1,71,966798
43519,71,252,2,2,273,3,38,1,1,2,0,1,1,2,1,1,1,,1,1,1,71,966799
43773,71,252,2,2,273,3,38,1,2,1,0,1,2,3,2,1,1,,1,1,1,71,966800
43773,71,252,2,2,273,3,38,1,2,1,0,1,2,2,1,1,1,,1,1,1,71,966801
43519,71,252,2,2,273,3,38,1,1,2,0,1,2,4,1,1,1,,1,1,1,71,966802
43773,71,252,2,2,273,3,38,1,2,1,0,1,3,2,4,1,1,,1,1,1,71,966803
43773,71,252,2,2,273,3,38,1,2,1,0,1,1,1,1,1,1,,1,1,1,71,966804
43773,71,252,2,2,273,3,38,1,2,1,0,1,2,4,2,1,1,,1,1,1,71,966805
43773,71,252,2,2,273,3,38,1,2,1,0,1,2,1,4,1,1,,1,1,1,71,966806
34561,71,252,2,1,273,20,20,3,2,2,0,2,1,1,1,1,1,,1,1,1,71,966843
34561,71,252,2,1,273,20,20,3,2,2,0,2,2,1,1,1,1,,1,1,1,71,966844
34561,71,252,2,1,273,20,20,3,2,2,0,2,2,2,3,1,1,,1,1,1,71,966845
34561,71,252,2,1,273,20,20,3,2,2,0,2,3,1,1,1,1,,1,1,1,71,966846
43816,71,252,2,2,273,20,53,1,2,1,0,1,1,1,3,1,1,,1,1,1,71,966847
43816,71,252,2,2,273,20,53,1,2,1,0,1,1,2,1,1,1,,1,1,1,71,966848
43816,71,252,2,2,273,20,53,1,2,1,0,1,2,1,4,1,1,,1,1,1,71,966849
43816,71,252,2,2,273,20,53,1,2,1,0,1,2,2,3,1,1,,1,1,1,71,966850
43816,71,252,2,2,273,20,53,1,2,1,0,1,2,3,2,1,1,,1,1,1,71,966851
43816,71,252,2,2,273,20,53,1,2,1,0,1,2,4,1,1,1,,1,1,1,71,966852
43561,71,252,2,2,273,20,53,1,1,1,0,1,3,1,1,1,1,,1,1,1,71,966874
43561,71,252,2,2,273,20,53,1,1,1,0,1,3,2,3,1,1,,1,1,1,71,966875
34565,71,252,2,1,273,20,20,7,2,2,0,1,1,1,2,1,1,,1,1,1,71,966876
34565,71,252,2,1,273,20,20,7,2,2,0,2,1,1,2,1,1,,1,1,1,71,966877
34565,71,252,2,1,273,20,20,7,2,2,0,1,2,1,2,1,1,,1,1,1,71,966878
34565,71,252,2,1,273,20,20,7,2,2,0,1,2,2,2,1,1,,1,1,1,71,966879
34565,71,252,2,1,273,20,20,7,2,2,0,2,2,1,2,1,1,,1,1,1,71,966880
34565,71,252,2,1,273,20,20,7,2,2,0,2,2,2,2,1,1,,1,1,1,71,966881
34565,71,252,2,1,273,20,20,7,2,2,0,1,3,1,1,1,1,,1,1,1,71,966882
34565,71,252,2,1,273,20,20,7,2,2,0,2,3,1,1,1,1,,1,1,1,71,966883
43871,71,252,2,2,271,22,63,8,2,1,0,1,2,1,2,1,1,,1,1,1,71,965026
43871,71,252,2,2,271,22,63,8,2,1,0,1,2,2,2,1,1,,1,1,1,71,965027
43899,71,252,2,2,271,22,63,27,2,1,0,1,2,1,1,1,1,,1,1,1,71,965029
43899,71,252,2,2,271,22,63,27,2,1,0,1,2,2,2,1,1,,1,1,1,71,965030
43899,71,252,2,2,271,22,63,27,2,1,0,1,2,3,2,1,1,,1,1,1,71,965031
43899,71,252,2,2,271,22,63,27,2,1,0,1,2,4,2,1,1,,1,1,1,71,965032
43899,71,252,2,2,271,22,63,27,2,1,0,1,3,1,1,1,1,,1,1,1,71,965033
43899,71,252,2,2,271,22,63,27,2,1,0,1,3,2,1,1,1,,1,1,1,71,965034
43610,71,252,2,2,271,22,63,4,1,1,0,1,1,1,1,1,1,,1,1,1,71,965035
43610,71,252,2,2,271,22,63,4,1,1,0,1,1,2,1,1,1,,1,1,1,71,965036
43610,71,252,2,2,271,22,63,4,1,1,0,1,2,1,1,1,1,,1,1,1,71,965037
43900,71,252,2,2,271,22,63,28,2,1,0,1,2,3,2,1,1,,1,1,1,71,965048
43900,71,252,2,2,271,22,63,28,2,1,0,1,2,4,2,1,1,,1,1,1,71,965049
43900,71,252,2,2,271,22,63,28,2,1,0,1,3,1,3,2,2,2,1,1,1,71,965050
43900,71,252,2,2,271,22,63,28,2,1,0,1,3,2,1,1,1,,1,1,1,71,965051
43885,71,252,2,2,271,22,63,17,2,1,0,1,1,1,2,1,1,,1,1,1,71,965052
43885,71,252,2,2,271,22,63,17,2,1,0,1,1,2,2,1,1,,1,1,1,71,965053
43885,71,252,2,2,271,22,63,17,2,1,0,1,2,1,2,1,1,,1,1,1,71,965054
43885,71,252,2,2,271,22,63,17,2,1,0,1,2,2,2,1,1,,1,1,1,71,965055
43885,71,252,2,2,271,22,63,17,2,1,0,1,2,4,2,1,1,,1,1,1,71,965057
43604,71,252,2,2,271,22,63,1,1,1,0,1,2,1,2,1,1,,1,1,1,71,965058
43604,71,252,2,2,271,22,63,1,1,1,0,1,2,2,1,1,1,,1,1,1,71,965059
43604,71,252,2,2,271,22,63,1,1,1,0,1,2,3,1,1,1,,1,1,1,71,965060
43604,71,252,2,2,271,22,63,1,1,1,0,1,2,4,1,1,1,,1,1,1,71,965061
43604,71,252,2,2,271,22,63,1,1,1,0,1,2,5,1,1,1,,1,1,1,71,965062
43604,71,252,2,2,271,22,63,1,1,1,0,1,2,6,1,1,2,3,1,1,1,71,965063
43604,71,252,2,2,271,22,63,1,1,1,0,1,3,1,2,1,2,2,1,1,1,71,965064
43604,71,252,2,2,271,22,63,1,1,1,0,1,3,2,1,1,2,2,1,1,1,71,965065
43607,71,252,2,2,271,22,63,2,1,2,0,1,1,1,1,1,1,,1,1,1,71,965066
43607,71,252,2,2,271,22,63,2,1,2,0,1,1,2,2,1,1,,1,1,1,71,965067
43646,71,252,2,2,271,22,63,28,1,2,0,1,1,1,2,1,1,,1,1,1,71,965069
43646,71,252,2,2,271,22,63,28,1,2,0,1,1,2,1,1,1,,1,1,1,71,965070
43646,71,252,2,2,271,22,63,28,1,2,0,1,2,1,2,1,1,,1,1,1,71,965071
43646,71,252,2,2,271,22,63,28,1,2,0,1,2,2,1,1,1,,1,1,1,71,965072
43646,71,252,2,2,271,22,63,28,1,2,0,1,2,3,1,1,1,,1,1,1,71,965073
43646,71,252,2,2,271,22,63,28,1,2,0,1,3,1,1,1,1,,1,1,1,71,965075
43646,71,252,2,2,271,22,63,28,1,2,0,1,3,2,2,1,1,,1,1,1,71,965076
